Time (s);Acceleration x (m/s^2);Acceleration y (m/s^2);Acceleration z (m/s^2);Absolute acceleration (m/s^2)
0,903835135;0,313640416;3,519476414;2,114080191;4,117574479
0,905834868;0,344765037;3,241749048;2,087743998;3,871236859
0,907834601;0,356736064;3,205836058;2,097320795;3,847518676
0,909834401;0,598550439;3,459621429;2,104503393;4,09343103
0,911834134;0,916979253;3,816357613;2,123656988;4,462662365
0,913833867;1,177947283;3,90254879;1,920149803;4,506042846
0,9158336;1,244984865;3,914519787;1,862688899;4,510328415
0,917833333;1,312022567;3,955221176;1,843535304;4,556731305
0,919833066;1,419761658;4,125209332;1,884236693;4,752201922
0,921832799;1,453280449;4,216189384;1,922544003;4,856382649
0,923832599;1,522712231;4,367023945;1,9321208;5,012249142
0,925832399;1,611297727;4,5394063;1,905784607;5,18020317
0,927832132;1,675941229;4,65193367;1,886630893;5,292319151
0,929831865;1,800439715;4,917989731;1,833958507;5,549018829
0,931831598;1,958456993;5,236418247;1,776497602;5,866137876
0,933831331;2,15478158;5,684134007;1,654393315;6,299958754
0,935831064;2,15478158;5,684134007;1,654393315;6,299958754
0,937830797;2,217030764;5,842151642;1,577778935;6,444792284
0,939830597;1,951274395;5,516540051;1,357512355;6,006873204
0,94183033;1,74776721;5,212476254;1,233013868;5,634263227
0,943830063;1,582567334;5,207687855;1,235408068;5,581287061
0,945829896;1,570596337;5,516540051;1,233013868;5,866797268
0,947829629;1,592144132;5,866093636;0,993593693;6,158993904
0,949829362;1,59932673;6,031293392;0,785298169;6,288961694
0,951829095;1,651999116;6,376058578;0,349553436;6,595863225
0,953828828;1,642422318;6,953061104;0,035913024;7,144501349
0,955828628;1,620874524;6,953061104;-0,01436521;7,139502734
0,957828361;1,604115129;7,319374084;-0,057460841;7,493311957
0,959828094;1,553836942;7,709628582;-0,126892686;7,865677585
0,961827827;1,517923832;8,092700958;-0,16759412;8,235532123
0,96382756;1,496376038;8,289025307;-0,191536129;8,425186518
0,965827293;1,424550056;8,655338287;-0,260968;8,775666814
0,967827026;1,333570361;9,000102997;-0,349553436;9,105078334
0,969826759;1,276109457;9,167697906;-0,399831682;9,264718324
0,971826559;1,134851575;9,52443409;-0,486022949;9,604111158
0,973826325;0,782903969;10,21396351;-0,720654726;10,26924206
0,975826091;0,782903969;10,21396351;-0,720654726;10,26924206
0,977825857;0,684741676;10,38395214;-0,806845963;10,43773604
0,979825623;0,488417149;10,75505352;-0,993593693;10,81188956
0,981825389;0,275333196;11,1309433;-1,213860273;11,20031981
0,983825155;0,146046311;11,32487297;-1,331176162;11,40377601
0,985824921;-0,114921682;11,68639755;-1,565807939;11,79138878
0,987824754;-0,390254885;12,088624;-1,778891921;12,22503929
0,98982452;-0,653617084;12,51957989;-1,968033791;12,69016363
0,991824286;-0,770932972;12,7470293;-2,056619167;12,93486668
0,993824052;-1,333570361;13,57542324;-2,384624958;13,84763381
0,995823818;-1,333570361;13,57542324;-2,384624958;13,84763381
0,997823584;-1,474828243;13,79808331;-2,439691544;14,08951085
0,99982335;-1,759738207;14,26974106;-2,473210335;14,58900126
1,001823183;-1,999158382;14,76085186;-2,442085743;15,09447464
1,003823016;-2,243366957;15,00984859;-2,372653961;15,36091589
1,005822682;-2,336740971;15,52939034;-2,327163935;15,87570517
1,007822448;-2,518700123;16,0561142;-2,176329374;16,39753222
1,009822214;-2,655169725;16,60917664;-2,013523579;16,94015797
1,01182198;-2,710236311;16,91563416;-1,922544003;17,2389163
1,013821746;-2,901772499;18,13907051;-1,625662923;18,44150055
1,015821512;-2,901772499;18,13907051;-1,625662923;18,44150055
1,017821345;-2,956839085;18,43834496;-1,510741234;18,73493531
1,019821111;-2,987963676;19,07280922;-1,455674648;19,36024192
1,021820877;-3,009511471;19,77191544;-1,345541358;20,04485672
1,023820643;-3,028665066;20,49736023;-1,22822547;20,7562792
1,025820409;-3,016694069;20,87324905;-1,180341482;21,12311945
1,027820175;-2,971204281;21,64178848;-1,065419793;21,87076091
1,029819941;-2,908955097;22,47496986;-0,89303726;22,68003099
1,031819707;-2,806004286;22,89156151;-0,644040287;23,07188844
1,033819507;-2,659958124;24,57977295;-0,122104287;24,72358236
1,03581924;-2,659958124;24,57977295;-0,122104287;24,72358236
1,037818973;-2,45405674;25,44168472;0,294486821;25,56146394
1,039818706;-2,351106167;25,87982368;0,464475125;25,99055042
1,041818439;-2,171540976;26,74891853;0,74220252;26,84718044
1,043818172;-1,965639591;27,57731247;0,952892303;27,66369292
1,045817905;-1,70946002;27,99869156;1,065419793;28,07105452
1,047817638;-1,592144132;28,86539268;1,101332784;28,9302394
1,049817438;-1,309628367;29,69618225;1,120486379;29,746157
1,051817171;-1,015141487;30,52457619;1,091755986;30,56095867
1,053816904;-0,342370838;31,96827888;0,940921247;31,98395544
1,055816637;-0,342370838;31,96827888;0,940921247;31,98395544
1,05781637;0;32,71766281;0,81642276;32,72784756
1,059816103;-0,129286885;32,43275452;0,627280831;32,4390777
1,061815836;-0,227449164;31,49901581;0,486022949;31,50358628
1,063815569;-0,323217243;30,60358429;0,342370838;30,60720599
1,065815369;-0,20350714;29,83983421;0,311246216;29,84215132
1,067815102;0,004788403;29,5237999;0,258573771;29,52493258
1,069814835;0,59615624;28,98510361;0,117315881;28,9914711
1,071814568;1,247379065;28,62597275;0,174776718;28,65367022
1,073814301;1,879448295;28,28839111;0,823605359;28,36271714
1,075814034;1,879448295;28,28839111;0,823605359;28,36271714
1,077813767;2,056619167;27,86222267;1,350329757;27,97063684
1,079813567;2,085349798;27,20621109;1,850717902;27,34870678
1,081813367;2,035071373;26,83510971;2,078166962;26,9922842
1,0838131;1,910573006;26,08811951;2,420537949;26,26974063
1,085812833;1,728613615;25,42253113;2,652775526;25,61894635
1,087812566;1,534683347;25,11846733;2,734178305;25,31340327
1,089812299;1,429338455;24,59892654;2,894589901;24,80985381
1,091812032;1,197100878;24,13894081;3,040636063;24,35912522
1,093811765;0,629675031;23,3225174;3,150769472;23,54280477
1,095811565;0,629675031;23,3225174;3,150769472;23,54280477
1,097811365;0,471657723;23,13337517;3,134010077;23,34946524
1,099811098;0,213083953;22,76466751;3,095702887;22,97517939
1,101810831;-0,062249243;22,58510399;3,066972494;22,7924794
1,103810564;-0,20350714;22,22357941;3,043030262;22,43187308
1,105810297;-0,486022949;21,90754318;3,110068083;22,13253691
1,10781003;-0,751779318;21,61305809;3,253720045;21,86952552
1,109809763;-0,859518409;21,45982933;3,327940464;21,73334384
1,111809563;-1,082179189;21,12703514;3,512293816;21,44432171
1,113809296;-1,505952835;20,57636833;4,048594952;21,02488879
1,115809029;-1,505952835;20,37525558;4,048594952;20,82810734
1,117808762;-1,592144132;20,16456604;4,197035789;20,65816439
1,119808495;-1,738190413;19,74318504;4,455609322;20,31420971
1,121808228;-1,838746905;19,30744171;4,702212334;19,9566805
1,123807961;-1,872265697;19,0704155;4,800374508;19,754233
1,125807694;-1,89860189;18,58439255;4,934749126;19,32190685
1,127807494;-1,927332401;18,09358025;4,992209911;18,86834429
1,129807227;-1,948880196;17,85655403;4,987421513;18,64213049
1,13180696;-1,968033791;17,32504272;5,004180908;18,14034424
1,133806693;-1,929726601;16,23567963;4,865017891;17,05841542
1,135806426;-1,929726601;16,23567963;4,865017891;17,05841542
1,137806159;-1,903390408;15,96513557;4,821922302;16,78568985
1,139805892;-1,814804912;15,39770985;4,750096321;16,21562211
1,141805625;-1,745373011;14,77282333;4,663905144;15,58956854
1,143805425;-1,695094824;14,46127796;4,604049683;15,27086049
1,145805158;-1,570596337;13,84596729;4,486733913;14,63927472
1,147804891;-1,438915253;13,20192719;4,38378334;13,98495316
1,149804624;-1,335964561;12,51957989;4,297592163;13,30390846
1,151804357;-1,302445769;12,1676321;4,244919777;12,95248933
1,15380409;-1,101332784;10,87715721;4,005499363;11,64343197
1,155803823;-1,101332784;10,87715721;4,005499363;11,64343197
1,157803556;-1,058237195;10,5228157;3,960009575;11,29297092
1,159803356;-0,962469101;9,878775597;3,871424198;10,6538481
1,161803089;-0,811634362;9,371204376;3,734954596;10,12067723
1,163802822;-0,682347476;8,789413452;3,60566783;9,524716658
1,165802555;-0,658405483;8,497321129;3,538630009;9,228210362
1,167802288;-0,574608386;7,915530205;3,335123062;8,608649084
1,169802021;-0,550666392;7,314585686;3,055001259;7,946032338
1,171801754;-0,577002585;6,984185696;2,928108692;7,595103839
1,173801554;-0,600944638;5,736806393;2,219424963;6,180447331
1,175801354;-0,600944638;5,736806393;2,219424963;6,180447331
1,177801087;-0,548272192;5,166986465;1,824381709;5,506970143
1,17980082;-0,588973641;4,845864296;1,654393315;5,154251446
1,181800553;-0,74459672;4,228160381;1,355118155;4,502011739
1,183800286;-0,78050977;3,624821424;1,065419793;3,857932762
1,185800019;-0,833182216;3,263296843;0,950498104;3,499535045
1,187799752;-0,969651699;2,60010314;0,663193882;2,853171372
1,189799552;-1,158793569;1,989581585;0,40940848;2,338557829
1,191799318;-1,328781962;1,443703651;0,225054964;1,974991512
1,193799084;-1,438915253;0,840364814;-0,023942016;1,66651233
1,19579885;-1,438915253;0,840364814;-0,023942016;1,66651233
1,197798616;-1,462857246;0,328005642;-0,234631762;1,517429105
1,199798382;-1,501164436;0,081402861;-0,299275219;1,532868797
1,201798148;-1,642422318;-0,366312861;-0,44532153;1,740703148
1,203797914;-1,678335428;-0,871489406;-0,48362875;1,951973453
1,205797747;-1,656787634;-1,235408068;-0,577002585;2,145719073
1,207797547;-1,668758631;-1,470039845;-0,574608386;2,296943036
1,209797347;-1,699883223;-1,953668594;-0,531512797;2,643658412
1,211797147;-1,675941229;-2,430114746;-0,395043284;2,978304195
1,213796947;-1,702277422;-3,071760893;-0,155623108;3,515349479
1,215796747;-1,690306425;-3,311181068;-0,090979666;3,718781141
1,217796547;-1,692700624;-3,557783842;-0,002394202;3,93993236
1,219796347;-1,719036818;-4,072536945;0,356736064;4,434851223
1,221796213;-1,721431017;-4,307168961;0,438138902;4,659076614
1,223796079;-1,740584612;-4,826710701;0,754173517;5,18609185
1,225795945;-1,750161409;-5,322609425;0,900219858;5,674824388
1,227795811;-1,733402014;-5,547664642;0,981622696;5,894476113
1,229795677;-1,786074519;-5,978621006;1,52510643;6,423388587
1,23179621;-1,738190413;-6,325780392;1,539471745;6,73845507
1,233796076;-1,587355733;-6,665756702;1,37666595;6,989078607
1,235795942;-1,587355733;-6,665756702;1,37666595;6,989078607
1,237795875;-1,534683347;-6,912359715;1,510741234;7,240048955
1,239795741;-1,438915253;-7,15896225;1,472434044;7,449112673
1,241795607;-1,364694953;-7,259518623;1,575384736;7,552803455
1,243795473;-1,288080573;-7,431901455;1,910573006;7,780912543
1,245795339;-1,15400517;-7,625831604;1,991975784;7,965739332
1,247795205;-1,017535686;-7,721599579;2,061407566;8,056542688
1,249795071;-0,945709646;-7,759906769;2,178723574;8,115254537
1,251794971;-0,761356115;-7,838915825;2,217030764;8,181900137
1,253794871;-0,399831682;-7,85567522;2,051830769;8,12905333
1,255794804;-0,268150598;-7,81976223;2,126051188;8,108062637
1,257794637;-0,150834709;-7,805397034;2,183511972;8,106460294
1,25979447;0,248996973;-7,700051785;2,018311977;7,964068069
1,261794303;0,825999558;-7,228394032;1,936909199;7,528849367
1,263794136;1,070208192;-6,768707275;2,027888775;7,146542985
1,265793969;1,493981838;-5,55724144;2,061407566;6,112635709
1,267793835;1,774103403;-4,19464159;1,936909199;4,94914924
1,269793635;1,831564307;-3,560178041;2,037465572;4,492300241
1,271793435;1,795651317;-2,437297344;2,430114746;3,882040658
1,273793235;1,458068848;-0,629675031;2,829946518;3,245158348
1,275793035;1,458068848;-0,629675031;2,829946518;3,245158348
1,277792835;1,345541358;-0,237025961;3,01429987;3,309481312
1,279792635;1,156399369;0,450109929;3,095702887;3,335151393
1,281792435;1,034295082;1,060631394;2,803610086;3,170951717
1,283792235;0,988805294;1,343147159;2,743755102;3,210914552
1,285791968;0,873883605;1,798045516;2,705447912;3,363939452
1,287791701;0,821211159;2,15478158;2,26970315;3,235587089
1,289791434;0,758961916;2,434903145;1,917755604;3,19101286
1,2917905;0,701501071;2,595314741;1,884236693;3,28300324
1,293790233;0,462080926;2,928108692;1,201889277;3,198730549
1,295789966;0,462080926;2,928108692;1,201889277;3,198730549
1,297789699;0,418985307;3,002328873;1,108515382;3,227744367
1,299789499;0,330399841;3,114856482;1,110909581;3,323494404
1,301789232;0,208295554;3,184288263;0,775721371;3,284025339
1,303788965;0,064643443;3,222595453;0,581790984;3,275329141
1,305788698;-0,023942016;3,253720045;0,63206923;3,31463103
1,307788431;-0,198718742;3,184288263;0,560243189;3,239298275
1,309788164;-0,363918662;3,038241863;0,258573771;3,07086483
1,311787897;-0,476446152;2,97359848;0,244208574;3,021411373
